/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,108.Cembalokonzert_D-dur_BWV_1054_-_2._Adagio_e_piano_sempre.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,109.Cembalokonzert_D-dur_BWV_1054_-_3._Allegro.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,201.Cembalokonzert_A-dur_BWV_1055_-_1._Allegro.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,202.Cembalokonzert_A-dur_BWV_1055_-_2._Larghetto.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,203.Cembalokonzert_A-dur_BWV_1055_-_3._Allegro_ma_non_tanto.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,204.Cembalokonzert_f-moll_BWV_1056_-_1._--.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,205.Cembalokonzert_f-moll_BWV_1056_-_2._Largo.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,206.Cembalokonzert_f-moll_BWV_1056_-_3._Presto.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"207.Konzert_für_Cembalo,_2_Blockflöten_und_Streicher_F-dur_BWV_1057_-_1._--.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"208.Konzert_für_Cembalo,_2_Blockflöten_und_Streicher_F-dur_BWV_1057_-_2._Andante.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"209.Konzert_für_Cembalo,_2_Blockflöten_und_Streicher_F-dur_BWV_1057_-_3._Allegro_assai.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,210.Cembalokonzert_g-moll_BWV_1058_-_1._--.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,211.Cembalokonzert_g-moll_BWV_1058_-_2._Andante.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,212.Cembalokonzert_g-moll_BWV_1058_-_3._Allegro_assai.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,213.Konzert_für_2_Cembali_und_Streicher_c-moll_BWV_1060_-_1._Allegro.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,214.Konzert_für_2_Cembali_und_Streicher_c-moll_BWV_1060_-_2._Adagio.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,215.Konzert_für_2_Cembali_und_Streicher_c-moll_BWV_1060_-_3._Allegro.flac,Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"301.Concerto_for_2_Harpsichords_and_Strings_in_C_major,_BWV_1061_-_1._(without_tempo_indication).flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"302.Concerto_for_2_Harpsichords_and_Strings_in_C_major,_BWV_1061_-_2._Adagio_ovvero_Largo.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"303.Concerto_for_2_Harpsichords_and_Strings_in_C_major,_BWV_1061_-_3._Fuga.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"304.Concerto_for_2_Harpsichords_and_Strings_in_C_minor,_BWV_1062_-_1.__(without_tempo_indication).flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"305.Concerto_for_2_Harpsichords_and_Strings_in_C_minor,_BWV_1062_-_2._Andante.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"306.Concerto_for_2_Harpsichords_and_Strings_in_C_minor,_BWV_1062_-_3._Allegro_assai.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"307.Concerto_for_3_Harpsichords_and_Strings_in_D_minor,_BWV_1063_-_1.__(without_tempo_indication).flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"308.Concerto_for_3_Harpsichords_and_Strings_in_D_minor,_BWV_1063_-_2._Alla_Siciliana.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"309.Concerto_for_3_Harpsichords_and_Strings_in_D_minor,_BWV_1063_-_3._Allegro.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"310.Concerto_for_3_Harpsichords_and_Strings_in_C_major,_BWV_1064_-_1._Allegro.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"311.Concerto_for_3_Harpsichords_and_Strings_in_C_major,_BWV_1064_-_2._Adagio.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"312.Concerto_for_3_Harpsichords_and_Strings_in_C_major,_BWV_1064_-_3._Allegro.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"313.Concerto_for_4_Harpsichords_and_Strings_in_A_minor,_BWV_1065_-_1.__(without_tempo_indication).flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"314.Concerto_for_4_Harpsichords_and_Strings_in_A_minor,_BWV_1065_-_2._Largo.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"315.Concerto_for_4_Harpsichords_and_Strings_in_A_minor,_BWV_1065_-_3._Allegro.flac",Bach: Complete Harpsichord Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"401.Con._14_for_Flute,_Violin,_Harpsichord,_Strings_and_Continuo_in_A_minor,_BWV_1044_-_1._Allegro.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"402.Con._14_for_Flute,_Violin,_Harpsichord,_Strings_and_Continuo_in_A_minor,_BWV_1044_-_2._Adagio_ma_non_tanto_e_dolce.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"403.Con.14_for_Flute,_Violin,_Harpsichord,_Strings_and_Continuo_in_A_minor,_BWV_1044_-_3._Allabreve.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"404.Concerto_No._15_for_Oboe,_Violin,_Strings_and_Basso_Continuo_in_C_minor,_BWV_1060_-_1._Allegro.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"405.Concerto_No._15_for_Oboe,_Violin,_Strings_and_Basso_Continuo_in_C_minor,_BWV_1060_-_2._Adagio.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"406.Concerto_No._15_for_Oboe,_Violin,_Strings_and_Basso_Continuo_in_C_minor,_BWV_1060_-_3._Allegro.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"407.Concerto_No._16_for_Oboe_damore,_Strings_and_Basso_Continuo_in_A_major,_BWV_1055_-_1._Without_Tempo.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"408.Concerto_No._16_for_Oboe_damore,_Strings_and_Basso_Continuo_in_A_major,_BWV_1055_-_2._Larghetto.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"409.Concerto_No._16_for_Oboe_damore,_Strings_and_Basso_Continuo_in_A_major,_BWV_1055_-_3._Allegro_Ma_Non_Tanto.flac",Bach: 3 Concerti
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"501.Concerto_for_Violin_in_A_minor,_BWV_1041_1._(Allegro_moderato).flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"502.Concerto_for_Violin_in_A_minor,_BWV_1041_2._Andante.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"503.Concerto_for_Violin_in_A_minor,_BWV_1041_3._Allegro_assai.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"504.Concerto_for_Violin_in_E_major,_BWV_1042_1._Allegro.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"505.Concerto_for_Violin_in_E_major,_BWV_1042_2._Adagio.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"506.Concerto_for_Violin_in_E_major,_BWV_1042_3._Allegro_assai.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"507.Concerto_for_2_Violins_in_D_minor,_BWV_1043_1._Vivace.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"508.Concerto_for_2_Violins_in_D_minor,_BWV_1043_2._Largo_ma_non_tanto.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Bach_Concertoes_Pinnock,"509.Concerto_for_2_Violins_in_D_minor,_BWV_1043_3._Allegro.flac",Bach: Violin Concertos
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,01.1._Ouverture_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,02.2._Adagio_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,03.3._Allegro-Andante-Allegro_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,04.4._Menuet_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,05.5._Air_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,06.6._Menuet_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,07.7._Bourree_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,08.8._Hornpipe_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,09.9._Andante_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,10.10._Allegro_moderato_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,11.11._Hornpipe_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,12.12._Menuet_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,13.13._Aria_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,14.14._Lentement_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,15.15._Air_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,16.16._Menuet_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,17.17._Menuet_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,18.18._Andante_moderato_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,19.19._Andante_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,20.20._Coro_-_Wassermusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,21.1._Ouverture_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,22.2._Bourree_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,23.3._La_Paix._Largo_alla_Siciliana_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,24.4._La_Rejouissance._Allegro_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,25.5._Menuet_I_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Berliner_Philharmoniker-Fritz_Lehmann,26.6._Menuet_II_-_Feuerwerksmusik.flac,Handel: Wassermusik / Feuerwerksmusik
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,01 Concert Nr.1 - I. Ohne Satzbezeichnung.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,02 Concert Nr.1 - II. Adagio.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,03 Concert Nr.1 - III. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,04 Concert Nr.1 - IV. Menuet-Trio I-Polonaise-Trio II.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,05 Concert Nr.6 - I. Ohne Satzbezeichnung.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,06 Concert Nr.6 - II. Adagio ma non tanto.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,07 Concert Nr.6 - III. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,08 Concert Nr.2 - I. Ohne Satzbezeichnung.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,09 Concert Nr.2 - II. Andante.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,10 Concert Nr.2 - III. Allegro assai.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,11 Concert Nr.3 - I-II. Ohne Satzbezeichnung - Adagio.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,12 Concert Nr.3 - III. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,13 Concert Nr5 - I. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,14 Concert Nr5 - II. Affettuoso.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,15 Concert Nr5 - III. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,16 Concert Nr4 - I. Allegro.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,17 Concert Nr4 - II. Andante.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Brandenburg - Freiburger Barockorchester,18 Concert Nr4 - III. Presto.flac,Bach: Brandenburg Concertos
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,301.Op3_No1_in_F_-_1_Grave.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,302.Op3_No1_in_F_-_2_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,303.Op3_No1_in_F_-_3_Vivace.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,304.Op3_No1_in_F_-_4_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,305.Op3_No2_in_D_-_1_Grave.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,306.Op3_No2_in_D_-_2_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,307.Op3_No2_in_D_-_3_Adagio.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,308.Op3_No2_in_D_-_4_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,309.Op4_No1_in_C_-_1_Preludio_Largo.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,310.Op4_No1_in_C_-_2_Corrente_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,311.Op4_No1_in_C_-_3_Adagio.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,312.Op4_No1_in_C_-_4_Allemanda_Presto.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,313.Op4_No2_in_g_-_1_Preludio_Grave.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,314.Op4_No2_in_g_-_2_Allemanda_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,315.Op4_No2_in_g_-_3_Grave.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,316.Op4_No2_in_g_-_4_Corrente_Vivace.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,317.Op3_No3_in_Bb_-_1_Grave.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,318.Op3_No3_in_Bb_-_2_Vivace.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,319.Op3_No3_in_Bb_-_3_Largo.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,320.Op3_No3_in_Bb_-_4_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,321.Op3_No4_in_b_-_1_Largo.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,322.Op3_No4_in_b_-_2_Vivace.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,323.Op3_No4_in_b_-_3_Adagio.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,324.Op3_No4_in_b_-_4_Presto.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,325.Op4_No3_in_A_-_1_Preludio_Largo.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
/home/james/Music/flac//classical/baroque/Corelli-Purcell_Qt/3,326.Op4_No3_in_A_-_2_Corrente_Allegro.flac,"Corelli: Sonatas for Strings, Volume 3 (from opp. 3 & 4)"
